subclip,w-axis,x-axis,y-axis,z-axis
00027-08,2.433354501646052,6.074315143700378,0.8941439463617757,3.5854226805991423
00027-09,1.7717554012782577,2.428758895154738,2.452513850096726,0.42803374739562017
00027-10,0.2173522149743519,1.8530651406815166,0.5757842016890657,1.1861297914808473
00027-11,0.5089280973413148,0.7280173454609048,1.7561816217017026,0.8058633259611421
00027-12,0.8123190442367434,5.890235571913713,2.0300033205628325,3.5623832010123415
00028-01,2.421876402546442,2.9382290637441155,8.867491995156769,8.25872179292279
00028-02,3.1175928032668594,8.249386818231446,13.80437819800712,10.526902947442355
00028-03,2.077792933266441,3.668054130307455,6.95501028134366,6.45098461229403
00028-04,0.884646307167032,4.113762749141073,4.906616413145749,6.185288441274939
00028-05,0.4401367886788423,3.826747398314534,7.300522038545075,2.4388732274303697
00028-06,2.59922545791,2.498956983351707,3.12984566904985,4.218815307703616
00028-07,2.6270591373686427,2.095547353069864,2.146395417193874,1.6822961317283986
00028-08,2.211033175695425,7.07540224063551,2.642767097152738,2.282027184925054
00028-09,0.8466908172934636,2.4207360095699695,2.730527778616695,1.7343815917944454
00028-10,0.5251502505346262,2.042389439429233,1.4099607813972814,2.2681225440904296
00028-11,0.30225945015354966,0.5477398998807198,1.751349649368715,1.7771903761497594
00028-12,2.366492801767697,4.586269236408209,2.2494701636018726,1.8250106635365828
00029-01,1.5308792815328045,1.4369927882382616,2.967441358839778,1.763264489510134
00029-02,4.866479184867638,7.976452041592189,6.182345058993081,3.8534529570353278
00029-03,3.315951991187151,3.660248135671256,6.4119910265883435,2.410780760828225
00029-04,3.477996685791542,1.8317812144409982,1.5588690673736372,0.8008769769877899
00029-05,0.9458119951362355,3.5054676683574857,2.240975521645723,0.9512180943016801
00029-06,2.2408110244386488,1.6530372549656265,1.7211064224954575,0.7050208680926089
00029-07,2.672725851024553,4.152719366914112,3.605667230872064,1.2587527568606554
00029-08,2.1605275283155523,1.6167832797373964,1.1453966026425442,0.6069741677054592
00029-09,2.17507083647285,1.2497759657739091,1.1287462064952136,0.7012621825448384
00029-10,3.4516293716653452,1.6267667491432494,1.5823681339866371,1.1198419206305545
00029-11,2.0641099940491014,2.9052695191830273,1.112514594504018,0.7201851805513056
00029-12,1.1451331110790957,1.3425729755346227,0.4398426174089187,0.7060300601571761
00030-01,0.7399000431947825,1.3275579903111185,0.811132665520716,0.6515940548901141
00030-02,3.229785681199566,5.816957006400021,4.809785583648601,1.0264371898012756
00030-03,1.1129502400716014,2.0652162761957884,2.280914048960061,0.6198659345763301
00030-04,0.6778747665437598,1.4519237912977228,3.125218651169953,0.0802413272236839
00030-05,0.6317215458381836,1.3446858736378824,1.483717998262665,0.3187243523804355
00030-06,1.317710620719617,1.549169513861637,2.386215545990074,0.71306721208074
00030-07,1.1637036846969206,1.9057691942553039,2.9191525037920663,0.4549300229169946
00030-08,0.8511917905575962,1.5515245061475795,2.025075049409953,0.21705137393715648
00030-09,0.48510651867535337,1.0658043068242715,2.1696482933970924,0.17615686344602086
00030-10,2.172984354240106,1.2031019314646596,3.0642279620792507,0.5190968081497866
00030-11,1.9429384556536435,0.5636680593755258,2.413165770759754,0.401784516395416
00030-12,1.2086256361410572,1.5807029104484778,0.8276796355115127,0.25985228796436316
00031-01,1.7537595101419552,2.877855523722472,5.629010777086353,3.658580920284338
00031-02,1.855644432018872,6.9918454324834185,8.929949951147275,2.7526932237747683
00031-03,0.9703965596847746,4.18942878311202,2.6927843962030193,1.1481921304774156
00031-04,1.8283046053868985,1.9902028340862454,2.828764302112306,1.6907271977154124
00031-05,0.5949099569088271,1.5002753724725246,3.603620269864227,0.7679237876841
00031-06,1.875190989758082,0.966686941936416,2.0319500642049695,1.2237742783770165
00031-07,2.0382150559267833,1.6193961410543931,1.4196253452874563,0.6303498381257556
00031-08,2.4154554030424022,3.502203862040329,2.3456296659917033,0.7569435446792687
00031-09,0.6273362651865594,0.9674025255727308,4.162406182891512,0.22821107821775535
00031-10,2.752810675909058,1.151120603280237,3.1793219042083574,0.9766912630006559
00031-11,0.10880260418415835,0.22895392251993607,3.569292238457388,0.44791807609831996
00031-12,0.7120257107865351,2.0051174264608362,1.150890454850174,0.2619582094479233
00032-01,2.3070069085680935,4.760777076737497,6.1053912660083824,7.670330878474091
00032-02,2.0597961898600823,6.825278887706253,8.704802926463582,5.3068761529977335
00032-03,0.733026494178586,3.8370410422740204,6.217694655635487,5.49191959950977
00032-04,1.2913700705856228,5.097820974681786,4.024652777806071,6.536406498373421
00032-05,0.6660391986530303,6.018384609746536,7.461917410992124,2.1819374845784587
00032-06,5.601906266319246,2.41897526154271,3.113932689495573,4.6692357221662055
00032-07,4.90232753170419,3.181523896567577,2.2373022669850666,1.5616565082183453
00032-08,2.589265490387419,7.401890103680415,2.013495892352196,1.1958539928277447
00032-09,1.70747511038755,2.9735281409996364,3.9288151811419114,1.330438669871619
00032-10,0.916028752208856,3.773225283141586,1.6157238639695963,2.041248404900986
00032-11,0.14450058215755496,0.9113043762828701,1.9729428787859575,0.6564522871236618
00032-12,2.0616897585396803,6.240594527644882,1.7283953817042017,0.670077691719109
00033-01,1.4178467417300948,1.3850339201675428,1.6127959596941892,1.6911559064417359
00033-02,0.6646724223919468,1.046630805438199,1.837979689490636,3.1493248456410545
00033-03,2.16749287944714,1.154417055618295,1.367515100085041,0.6841484284696505
00033-04,1.7241109568288333,0.513251373625506,0.45921679718828623,0.5709070436395883
00033-05,0.6391880234667234,0.8554232927144988,1.2023752961907528,1.4299752597731656
00033-06,2.759029213622651,6.5301913090938815,5.124784134650236,2.4026830245240824
00033-07,0.44800533508571033,1.0541538479391612,2.461431649095098,0.5978226398231182
00033-08,0.7969886970766152,0.5074056685216543,0.9504573107108343,1.7604479871614953
00033-09,1.307259946583993,0.3176454247312052,0.5551388164374673,0.2632798240483427
00033-10,2.1410868619367402,0.7907945599363592,0.9963105665507714,1.346799073643191
00033-11,1.8641860938273866,1.011814394714855,1.150368369936645,0.49614082991613456
00033-12,2.3947671921285427,0.8899476226216825,0.7534503674781036,0.47919975818335736
00034-01,1.445829721582877,0.9047869907459324,1.8862058203871859,0.5793035417351375
00034-02,1.4801690998092794,0.6249703455232439,2.52357695378897,0.43546919226569664
00034-03,1.9769211362942565,0.858847162974426,1.5853161698880018,0.7458627960826129
00034-04,1.1734262571052676,0.8254687139106343,0.7668619526341577,0.6865757110155556
00034-05,1.3739745541051442,1.4993355425156911,1.5955475502746488,0.8298808892936281
00034-06,0.997734256507801,2.2767041086690316,2.0421762365084706,0.8143392371160737
00034-07,1.134991027964742,1.773786083553371,2.2498824932541317,0.7707735234509456
00034-08,0.721589083844996,0.4868670025096946,0.9521322145733234,0.18280952849961452
00034-09,0.7769988739761718,0.457302212882647,0.4249712966123887,0.30267240311854554
00034-10,0.8126475348522748,0.44524919894790854,0.7014631669893918,0.33280098547534637
00034-11,1.114604316938361,0.5731223728070218,1.0531252841507777,0.26258713494562086
00034-12,1.2358176203931461,0.9016027946427644,1.1214971472884547,0.5086832071391889
00035-01,3.330694195850004,1.7796573128847164,0.8285308655342649,0.6317239279218305
00035-02,6.3186142309798585,6.13116456798794,1.1688442483790495,2.1996935816556435
00035-03,3.3064702606850997,4.038035045551572,0.873509447358553,1.5886910541175228
00035-04,4.457346810038734,1.636301780134414,1.0298645457462232,1.7621896300030322
00035-05,2.4977932595289745,1.869440025297398,0.7009474820101608,1.5828958837861835
00035-06,2.2712128217853436,1.5378130539409525,1.9071549174732354,3.189025800859861
00035-07,2.5130129229919973,1.9446271140431812,1.0535551204237563,0.8645657572480439
00035-08,2.6554345739171623,1.7618775400085718,1.6336239575456948,2.6381086531587945
00035-09,1.6927037705348675,0.9574822538191904,0.5232929269352752,0.9438421529258008
00035-10,0.6432632897841073,0.30646937178152955,0.6601791434608046,1.0147455905677285
00035-11,1.6450666591625147,1.2588379925310336,0.5964208809805899,0.664355325419686
00035-12,3.1899159684352307,1.0054312298600332,0.7347688395346691,1.1507038269184366
00036-01,1.0025797344079967,1.6810803286084504,2.3486483616245906,1.2951528977394728
00036-02,1.8563707334265274,4.715255246474378,2.043658019418342,2.898231162911338
00036-03,1.1813169229750673,1.6306434471092723,1.5911596045228107,1.0498365456016834
00036-04,1.5679417044886155,0.5895791753733015,1.534814402593509,1.2125010394242863
00036-05,0.3675119675674406,1.5871082854820644,1.089620187563648,1.0280633256607097
00036-06,1.806373097170204,1.1374012394045572,2.210955950419038,1.4727708454340616
00036-07,1.2336187739381606,2.6648323490953993,1.2143225042565962,0.8513198493289519
00036-08,1.1524894205959038,1.1408588924296312,2.1077912816621667,1.5288511474798692
00036-09,1.0329112816699766,0.4310852863590118,0.7416909515407809,0.649648227779397
00036-10,0.8539415075361602,0.3274746298417437,1.1844970498199594,0.747289212775121
00036-11,0.45621122148784665,1.0553090412762738,0.27639956664959164,0.30336260140106486
00036-12,1.6671862706709935,0.5874449725393799,0.69992872777133,0.46804815713880205
00037-01,0.6084482596808275,1.4870630520405814,1.4817425012437548,0.4097810721136474
00037-02,0.8957328215607298,5.805484412503,1.2194009993189738,0.7077829009862621
00037-03,0.5978116259579523,1.7674559251204593,1.8482355176113683,0.5156850910310102
00037-04,1.0097148104075004,1.4646291409099523,0.9230113488485502,0.7001992949959602
00037-05,1.2504922598150776,1.5056267379128494,1.106587804082576,0.36441967774319034
00037-06,1.0899800466468479,1.954163885708113,2.320268661694177,1.57099194290653
00037-07,0.6929497143619675,2.2722770414427855,1.3800492585503545,0.8069405653962842
00037-08,1.0543677062686245,0.4828368155574095,2.394983651615612,0.48199327252749435
00037-09,0.2984414012462299,0.4596060707960372,1.2491278921716993,0.2737000011995327
00037-10,1.218986063783531,0.19892346214778242,1.5084416406971912,0.41936048433236234
00037-11,1.0053999201510646,0.9801189957843672,0.5183721845941461,0.5296186765527473
00037-12,1.5123419638117872,0.7109370025952412,1.1760013139485923,0.3119378670999495
00038-01,0.4565284111079097,1.060053852142517,0.8502312102806768,0.13758469473474333
00038-02,1.7832695775666114,3.9880102909659496,5.426498762987929,0.8732843497111005
00038-03,1.2203635884198654,1.0742312752597765,3.064885840939988,0.8508238907181304
00038-04,1.826091670148815,1.0679593805373981,1.7631103822057625,0.5255659096363468
00038-05,0.8435808171279134,2.957981965230499,2.262836702156713,1.3979700739252292
00038-06,2.7987981336869936,4.733528023914884,4.516715948507508,1.6542870545655086
00038-07,0.8428960206214983,2.9341683090185553,3.1358289157596735,0.7606560509888765
00038-08,0.8327951075351925,0.7009988464018995,2.5855128541364767,0.38864731598379204
00038-09,0.5740947197789263,0.7785213032717446,1.3543351981812783,0.2933984451716852
00038-10,1.7449516903990618,2.750486077166713,4.119073794686732,0.8782107940320815
00038-11,2.074947119034137,1.2140747866395911,1.443200728373854,0.6055341858171148
00038-12,2.8256846697095215,1.3118524826777052,1.2849294148859498,0.49659235390720025
00039-01,1.2018559669561133,0.6083173838874593,1.2321648644893204,1.8905211822671557
00039-02,1.5242037396602475,2.442552144836081,2.41890003540964,3.0765201341976027
00039-03,0.6474731436094908,0.8033351628421113,1.5532183714561092,1.5646754500774607
00039-04,1.983572672624193,0.6472918709727503,0.5598550274161053,1.5996589823745269
00039-05,0.434909782015208,1.6848113563547613,0.8380372200516258,1.5926308774188223
00039-06,2.079698709400658,2.5578382103781356,2.349951659463784,2.4813146312871934
00039-07,0.7943970676337487,0.7936722169731669,1.284527056907638,0.8207775637862322
00039-08,1.4628497219806453,0.4894615338616131,2.1191149882878144,1.1397741106329997
00039-09,0.7772775066485227,0.5426690440980152,0.9878347534293646,0.3465682006608057
00039-10,1.0771637455040803,0.7109146444872841,1.5139458778490373,1.67874065871687
00039-11,1.6752904343985195,1.0101896399055792,0.926970487561566,0.48046982460122006
00039-12,1.7248853131858262,0.5728060791899657,0.9824868896864448,0.4828064838241642
00040-01,0.9373076228707841,1.509846088280976,0.3249424422612606,0.26819894346192746
00040-02,3.567997503535924,7.345402058729186,1.250099770165451,1.84282304913516
00040-03,2.0036533164008663,3.391275202751752,1.5356280944056475,0.8145407493442585
00040-04,3.2806870963920765,2.714302909107672,2.0485700780698504,1.6548101722059747
00040-05,1.0454170098752111,1.8709849906238096,1.0347090656840239,0.18472962077525465
00040-06,5.159122511298374,3.2277943950970487,3.169328864659315,2.2447009350774216
00040-07,2.6499591076104463,1.9249666344446315,2.030300145578985,1.0018204022607644
00040-08,1.914960149421796,0.8109984942407286,2.0630565335185187,0.4276759398943261
00040-09,0.6093410650370568,0.4122149051949918,1.5312278777393367,0.23996536289404125
00040-10,1.3036518581664098,0.9157854751531617,2.8713147399000385,1.1376704158803361
00040-11,2.272371578658464,1.5675804098697896,0.6773352847833605,0.43298553635094766
00040-12,1.3144608982073238,1.0316156356731498,0.7645524080434104,0.1658230169326078
00041-01,1.3047845419212318,0.6093992023030376,2.5635659997188927,2.2267780006935904
00041-02,0.6730765350299425,0.33364346512663245,1.929789783906121,3.073526939174689
00041-03,1.665110564487796,0.6394319204305858,1.0683764381756853,2.035483468299589
00041-04,1.1477905066456644,0.6624524660778056,0.8659295726709926,1.7547417811473973
00041-05,0.8302724043953905,1.1475731349886473,1.392745975986712,1.3363478781563083
00041-06,0.6141246979984707,1.331773915730046,1.6937646064279384,0.9869858214989391
00041-07,0.3434161972166909,0.5400347585331409,1.9184188077309383,1.1822277269509462
00041-08,0.39565736965026677,0.3284803831658024,0.8809897216931836,0.768045271971322
00041-09,0.42118479117625685,0.19941707840130193,0.389123935515315,0.5309511387415623
00041-10,0.35066574062104267,0.558527065003616,0.4557755210953376,0.69915973071712
00041-11,1.2948066471014512,0.6111884216882225,0.9897481656160935,0.24494578176150503
00041-12,0.9095013253879597,0.525462567701007,0.736953005048571,0.5790394401844534
00042-01,0.5530197033854288,5.199544346539995,2.0646206838593595,0.5972170998406675
00042-02,4.018155010478334,4.383518956792385,4.786809719767932,1.3056230837551661
00042-03,0.5143662929910203,3.4513101839499094,2.5496317273639852,0.7242623939008408
00042-04,2.31014242175706,1.790896135615506,1.7113421803359685,0.9182130606092003
00042-05,1.8514592125386087,7.667598973958667,1.5082839127092458,0.7951780144644247
00042-06,2.4077465409435863,5.315717068288398,2.1607886276584845,1.7986016331743326
00042-07,2.7117802888100595,2.9165910104279726,1.9119782630808893,0.5377102050119745
00042-08,0.9678247504875197,1.4604807270029379,0.6477633388423112,0.37599825510498197
00042-09,0.6704855604553427,1.487722794889919,1.7016140106798774,0.6908081282449579
00042-10,0.646939153426171,1.643180299657152,1.4394801145604998,0.7772732156057034
00042-11,2.7463450840289645,2.704047395659614,4.453014774224614,0.5601866925735597
00042-12,4.330793106251936,4.17970026664747,4.113443921185531,0.7537030045602788
00043-01,4.532515618350878,1.706115900785429,2.620958851786104,10.399733716607795
00043-02,6.458106786976174,8.114161289295883,4.426551747717533,16.19502325677306
00043-03,1.3495357405639914,1.977477923660866,1.2121118521696714,5.548136834146836
00043-04,1.9230397041606608,5.777799088515882,3.9395549991077443,12.032998539886117
00043-05,1.2726136265902517,1.3334429927499791,2.5050429124980096,1.9804044882914973
00043-06,3.8113897125268235,1.9510641673013511,2.665274755642749,4.507991760856267
00043-07,1.8377791342503103,2.1597531499408342,2.2479442414873896,3.46938788633888
00043-08,1.8413936735889673,4.655131979854738,1.0603218782551094,2.893781891068062
00043-09,1.5486885948382103,2.378352136220401,1.553375973046066,1.862104138362053
00043-10,0.5283209264960688,0.6771696116786976,1.0226418501188896,2.1426927153066764
00043-11,0.43624136048599416,0.6640725281607475,0.9763217860899998,0.5252892265653768
00043-12,1.5268811632092774,5.430329104426298,1.7989684567120763,2.931763919852332
00044-01,6.115882014212434,3.6308944565433596,6.57926536737255,15.514882265792133
00044-02,3.8779713563125617,8.67584899184246,9.090080800677194,21.73061457570571
00044-03,2.4457440658286407,4.188633439350911,4.222609693744415,12.266919536382593
00044-04,1.1781683865198525,7.130751501931482,2.989512921899933,14.291198044002352
00044-05,2.73105279288047,3.118446948681732,3.634437036062184,4.04027113210849
00044-06,3.6292847342535377,3.821045740095774,4.591922020940962,6.507180748856485
00044-07,1.051345273938439,3.321953998822564,1.9115675267924672,4.069329543468214
00044-08,2.393245225010739,8.744115509030681,3.043691358696535,6.34261421293777
00044-09,0.9557426419065529,1.8572188054979435,2.578008892208381,3.8484926754223334
00044-10,0.35469493575912764,1.930793708666026,1.1024266192524885,2.9441894394716637
00044-11,0.30185692372591777,0.4797349624289849,1.715032551383767,1.6049415592487073
00044-12,0.5914328020977234,5.457231028742895,2.507786353970771,5.355116111356803
00045-01,4.647993908282717,1.4772500902412646,2.7630117481608365,10.190240603159252
00045-02,4.632914694173625,6.064796551476424,6.55317575233672,13.560538369175418
00045-03,1.0227802758712412,2.8712470662427307,1.7376265815924445,8.057186151762028
00045-04,0.6528874000795918,3.067173838650722,1.8671484727756487,8.097659240409792
00045-05,0.8902001082391643,2.2683194432510527,3.0422131896235185,2.41920741367112
00045-06,2.5952588722432446,1.5925869759015672,2.0684465162957006,2.3622363529121624
00045-07,0.8443714376430644,6.1121121819689215,1.4179633848634041,5.945187844931155
00045-08,3.9058146447064668,4.309966842824208,2.0183082389724936,2.7467729289326925
00045-09,2.855228138022019,1.495062179062536,3.2571557187399347,2.483117749477089
00045-10,0.7717235036020698,1.408867457480818,0.874939147205267,1.4407108627635206
00045-11,1.4469183078197383,0.9527892132987276,1.518551347960915,0.45621621798588635
00045-12,1.2701170756067806,4.244485300723583,0.8859459503960057,2.1008445845461265
00046-01,2.147256776808201,2.161034655920721,2.6988832584333746,0.40766046929207533
00046-02,4.863258330316373,2.2295933431632107,1.3206345970377005,2.1040279103892803
00046-03,2.1804380647047483,1.3606106272221266,0.5224686017960205,1.1045251893510404
00046-04,3.544679632055002,0.5327465213065554,0.55899267958967,0.9213757964144073
00046-05,2.0634487425910217,1.8339166788250376,0.8309082508445633,1.4155649596777258
00046-06,1.1749899766568395,1.0691514202762034,2.724723138947837,2.5843457247665946
00046-07,0.5864498152481351,1.6150002167934148,3.1757409129596885,1.2884159990457151
00046-08,2.6073802734831095,0.8407490919236152,1.7321516361062952,0.5664160571890723
00046-09,0.9656062814240578,1.1005728780579542,0.9797280093484037,0.6006459522122839
00046-10,3.16299195163286,1.1430985133106826,1.7518840273852465,1.3379849504608028
00046-11,3.52894269091617,1.462006796378594,1.198100561638398,0.8708298995314883
00046-12,2.1711293728603414,1.9060067891480679,0.3391975552089207,0.3228423995030477
00047-01,1.6763911586269913,1.1794227306787557,1.9360382533936187,3.6896721858058945
00047-02,0.9897145852708161,5.38911897337092,4.826837954904694,4.331945314089676
00047-03,0.55756850464911,3.686474347617306,2.22294954755629,1.4672333556218067
00047-04,0.5220595663252793,1.0150769802464241,1.542216472897458,2.149580563943281
00047-05,0.6252128007336082,4.06522684148585,5.518089805416048,0.9879853266010467
00047-06,1.9562781308703556,2.5651388931963197,1.13665538048271,1.1282638887977272
00047-07,2.3543505191307754,4.448824093182664,1.2599327973310073,1.4228813478551057
00047-08,2.5959502397136074,7.243085496592345,1.5406709106029979,0.6493413999054944
00047-09,1.8201639575404016,5.948805081199992,3.9914476084782335,1.1195190547606124
00047-10,0.21347592301962898,1.66753002779047,1.7177067827172983,0.8956961004035956
00047-11,0.16328966139957654,1.1281086204353925,1.4372943599173322,0.5309079619011831
00047-12,0.9083705055376762,4.188208215848381,1.1811536581701552,0.41724918472379574
00048-01,2.0937534650998164,1.9180121490695268,1.8976031704795309,3.147479012329585
00048-02,3.2528916386294937,9.5088605316851,6.128304932192055,10.830892229227613
00048-03,1.4612265102500621,4.108481500135118,2.8010613671882094,5.817747314767214
00048-04,0.5041325370068324,3.0413434176839624,2.041583398202862,5.845533897130247
00048-05,0.5380819769532849,2.1420895542814353,1.7687373553132681,1.5082641594395205
00048-06,1.6535891467051296,2.807154950676003,2.1012956647275884,2.8527123801590104
00048-07,1.2216451806841144,1.8157473402447704,1.6356352088451742,1.487038963246785
00048-08,1.4456114896148025,4.723803872037707,1.8850700901975936,2.179395820193654
00048-09,0.7431484788920462,2.8036699567836076,1.899983314753186,1.100328735565851
00048-10,0.1335983603544326,1.3817750503520818,1.358418730716089,2.81386585933956
00048-11,0.0610418539687703,0.3097157980535148,2.239003422917473,0.7622405209943361
00048-12,1.2099782285438305,4.571768843813166,1.974337382646667,1.1988267933270422
00049-01,4.653732198734292,1.4076199503410933,5.29795853963437,8.157351157817095
00049-02,3.3101811692161314,5.259434110822973,10.125037579045848,10.444674340439617
00049-03,1.5795094528670257,2.265649971795987,4.390988499264921,4.897435817859486
00049-04,0.6584773787183484,1.5774648917150307,2.8613683341531755,5.629950791443752
00049-05,1.381262563096831,2.814594579761095,5.706886952059061,1.550902962394144
00049-06,2.9322310806796534,1.4957660142677631,3.7971407220305875,2.8665999674217018
00049-07,1.4588775817868602,1.9369077125335745,1.9181047913044487,1.3421431862753015
00049-08,2.5009934227273565,4.348839430927607,2.18105937391186,1.029055719019693
00049-09,1.7257155895775547,2.214115928208441,2.4295691063539273,1.2110607813443457
00049-10,0.44695802973001686,1.9865217172702918,1.9174425667668358,3.5870575423344526
00049-11,0.3478850001567248,0.5888252974702577,0.662646601897556,0.851602307541492
00049-12,0.8092739784954006,4.7624852056835545,2.249594542777456,1.2286413173079922
00050-01,0.8984230071872,4.123411349144411,2.274117413256756,2.1924568363620875
00050-02,1.8539388999838844,8.73973934116942,4.546848261689127,1.982928494567127
00050-03,3.426016715073875,8.464059011458938,4.345111978758708,1.4689021190460434
00050-04,1.4098554846727953,3.8276782627855597,3.662238077977758,1.5704119453104695
00050-05,2.414421951965893,4.165143029398293,1.6285378571786766,1.1839555944205475
00050-06,4.412879669396863,1.6036217673327136,1.176765633003768,0.7439155628691512
00050-07,6.709678748419225,3.9115618057848933,1.431258049015855,0.11059792390850094
00050-08,1.7502414121140777,4.632151192353896,2.5106389519519388,0.83943301453469
00050-09,1.335441008668357,1.642782505907232,2.8358321073052504,0.39398217756170034
00050-10,0.7821428299075327,2.6362856869767017,0.888999163946936,0.3074639888446563
00050-11,10.446497585808196,8.270690309779992,8.473738926163112,5.286413801648487
00050-12,3.7142969707090465,6.243230739513916,1.5834665046660823,1.1965158542466547
00051-01,0.6190701260677017,3.817449715513646,0.5564344269534642,0.46478134082774236
00051-02,1.9685146501924295,8.060176345893941,1.4657513610761634,1.0164176209017417
00051-03,1.5244952841013395,6.777395166979828,1.7523977414007028,0.45992152068249853
00051-04,1.3662652530394093,3.507952871676821,1.3688423114473636,0.3950886185864314
00051-05,0.846809562322134,1.8858271190207858,0.6165255554686007,0.14438435797923657
00051-06,1.0549837270108122,1.6692824179870673,2.151585586194808,0.5918115799142913
00051-07,0.7110125898826102,3.0320328660691818,1.4013779794096812,0.6989123734623381
00051-08,1.4496952701242458,3.3655687854933642,2.2311482180038524,0.5229979250121912
00051-09,0.6147035075332775,0.9630814452573713,0.8903625817616792,0.17945589900676903
00051-10,1.4486047072827046,1.0918711836959856,1.6777902871119044,0.7392894611906828
00051-11,1.847672118198489,1.5732296450471295,1.298353583713563,0.5884168026575338
00051-12,1.1631961408685914,0.9394277990103052,0.4240558617727081,0.33540776320575444
00052-01,1.3726155614042306,4.965219048636841,1.8816538951636936,2.977751550739635
00052-02,1.8033050508341104,10.584840855565433,3.2504864322897187,1.9833950978327257
00052-03,1.5056492583278573,7.718558648456644,2.277000889519346,1.4881814980967936
00052-04,0.9135164839589596,4.651527868149556,1.9894766665765282,1.7412394993640554
00052-05,0.7440861621948084,3.5904353709518855,1.662880397224957,1.2072468479794343
00052-06,1.5203403140632763,1.213068734513564,0.6358991535596495,0.9251859727435853
00052-07,3.2687878064048506,3.503657730225303,0.5827347819100477,0.3547543265953436
00052-08,1.1939855705391267,6.601596374506674,1.1377273197393434,0.2563138989303609
00052-09,0.8039392720477668,2.618894394358706,3.1940504070847955,0.2627939591935907
00052-10,1.7333317928103027,1.076015332914956,2.643923779455486,1.0444937257970726
00052-11,0.43488815638074974,0.40662684279737116,2.110798047487945,0.2665225048737353
00052-12,0.5235559113981537,4.247730260720209,1.1790172669939902,0.5792989832029063
00053-01,1.7776101620843636,2.3077098640630465,0.28042351543475685,1.0472442155621018
00053-02,5.163458207097007,8.074796390371311,3.8178378864707043,1.8804211265300657
00053-03,1.5558304290610716,2.7381961489815287,2.311258130535726,0.7282332653219341
00053-04,3.0376100608562333,2.390554802046277,1.1296854490727664,0.9166269720757384
00053-05,0.5509612374698123,1.7073286371363032,1.1860715310226018,0.186835877899318
00053-06,1.5479217055436172,3.4489431352145905,2.6048086919087954,1.0748589472339078
00053-07,1.1747837159774033,2.482306842529457,2.7297824396689347,0.688472870279748
00053-08,1.8796715370580181,0.9847889904422525,2.1109107459702066,0.49414338191290264
00053-09,0.7840398837038471,0.32908999131695243,1.297612839456422,0.4463859700756666
00053-10,2.247198847782115,1.1399640512427498,1.584838286007166,1.0237674080755543
00053-11,1.2853090505355276,1.1231344936351586,0.8652145193252478,0.4793444947480908
00053-12,2.410978789220698,1.0464878098249435,1.077579106676208,0.5663295177939082
00054-01,4.001382515194248,1.2280248694773317,0.8374232463378303,0.8479450945397669
00054-02,6.710437076480837,5.949966632426018,3.063450492772821,1.6256610697334208
00054-03,2.102858454541858,2.8681801066705708,1.7823280104682981,0.4108728807589245
